row_id,timestamp_ns,time_s,raw_norm,w_raw,x_raw,y_raw,z_raw,w,x,y,z,split,w_ARA,x_ARA,y_ARA,z_ARA
2244,1403636592058555648,11.22,1.0000009408890576,0.44914,-0.242101,-0.853357,-0.106977,0.4491395774094863,-0.24210077221003262,-0.853356197086492,-0.106976899346606,development,1.4491395774094862,0.7578992277899674,0.14664380291350798,0.893023100653394
2264,1403636592158555392,11.319999744,1.0000015438683083,0.441251,-0.254485,-0.853587,-0.109212,0.44125031876761683,-0.25448460710928017,-0.8535856821761169,-0.10921183139131463,development,1.441250318767617,0.7455153928907199,0.14641431782388314,0.8907881686086854
2285,1403636592263555584,11.424999936,1.0000008840231094,0.431869,-0.261831,-0.856098,-0.109689,0.4318686182181613,-0.2618307685355499,-0.8560972431902532,-0.10968890303247487,development,1.4318686182181612,0.7381692314644501,0.14390275680974685,0.8903110969675251
2305,1403636592363555328,11.52499968,1.0000003757304294,0.425905,-0.264002,-0.859024,-0.104816,0.42590483997459155,-0.26400190080645247,-0.8590236772386649,-0.10481596061745412,development,1.4259048399745915,0.7359980991935475,0.1409763227613351,0.8951840393825459
2325,1403636592463555584,11.624999936,1.0000008760966164,0.425026,-0.258875,-0.861967,-0.096702,0.42502562763648577,-0.25887477320068714,-0.8619662448342895,-0.09670191527977923,development,1.4250256276364857,0.7411252267993129,0.13803375516571048,0.9032980847202208
2345,1403636592563555584,11.724999936,1.0000061625720114,0.433595,-0.245666,-0.862351,-0.08948,0.4335923279560554,-0.24566448607491392,-0.8623456857326129,-0.08947944857645461,development,1.4335923279560554,0.754335513925086,0.13765431426738706,0.9105205514235454
2366,1403636592668555520,11.829999872,1.000003369559323,0.444106,-0.226427,-0.862914,-0.082987,0.44410450356352965,-0.226426237043362,-0.8629110923698838,-0.0829867203713227,development,1.4441045035635296,0.7735737629566379,0.13708890763011616,0.9170132796286773
2386,1403636592768555520,11.929999872,1.0000055897353775,0.449331,-0.20673,-0.866121,-0.07218,0.44932848837265243,-0.2067288444404647,-0.8661161586398671,-0.07217959653515571,development,1.4493284883726525,0.7932711555595353,0.13388384136013287,0.9278204034648443
2406,1403636592868555520,12.029999872,1.0000089956970388,0.451071,-0.185528,-0.871409,-0.052713,0.45106694233844247,-0.18552633106133304,-0.8714011611391551,-0.05271252581408763,development,1.4510669423384424,0.8144736689386669,0.1285988388608449,0.9472874741859124
2426,1403636592968555520,12.129999872,1.0000083028220317,0.449279,-0.163648,-0.877668,-0.032912,0.449275269747392,-0.16364664127106143,-0.8776607129392963,-0.03291172673979012,development,1.449275269747392,0.8363533587289386,0.12233928706070374,0.9670882732602099
2446,1403636593068555520,12.229999872,1.0000066756827177,0.447106,-0.141209,-0.883163,-0.013882,0.4471030152821278,-0.141208057339812,-0.8831571043233817,-0.013881907328791156,development,1.4471030152821278,0.858791942660188,0.11684289567661832,0.9861180926712089
2467,1403636593173555712,12.335000064,1.0000060764315386,0.446801,-0.119577,-0.886603,0.004181,0.44679828506080926,-0.11957627340296102,-0.8865976126503045,0.004180974594594111,development,1.4467982850608092,0.8804237265970389,0.11340238734969554,1.0041809745945942
2487,1403636593273555456,12.434999808,1.0000120528558643,0.44785,-0.10763,-0.887301,0.023816,0.4478446021935602,-0.1076287027667587,-0.8872903056178366,0.023815712952644476,development,1.4478446021935603,0.8923712972332413,0.11270969438216338,1.0238157129526444
2507,1403636593373555456,12.534999808,1.0000006565822845,0.444634,-0.099986,-0.889503,0.033002,0.44463370806138414,-0.0999859343510068,-0.8895024159684717,0.03300197833148567,development,1.4446337080613842,0.9000140656489932,0.11049758403152832,1.0330019783314857
2527,1403636593473555456,12.634999808,1.0000005918953248,0.441403,-0.097939,-0.891331,0.03319,0.4414027387357826,-0.0979389420303981,-0.8913304724256605,0.033189980355005796,development,1.4414027387357826,0.9020610579696019,0.10866952757433945,1.0331899803550058
2548,1403636593578555648,12.74,1.0000019516070957,0.436996,-0.106737,-0.892633,0.029188,0.43699514715717,-0.10673679169171996,-0.8926312579345032,0.02918794303660326,development,1.43699514715717,0.8932632083082801,0.10736874206549685,1.0291879430366033
2568,1403636593678555392,12.839999744,1.000005127577854,0.428935,-0.123595,-0.894506,0.024664,0.4289328006136707,-0.12359436626026467,-0.8945014133743624,0.024663873534068268,development,1.4289328006136706,0.8764056337397353,0.1054985866256376,1.0246638735340683
2588,1403636593778555392,12.939999744,1.0000268567093584,0.420909,-0.148917,-0.894739,0.012457,0.4208976960729069,-0.14891300068682087,-0.8947149709000679,0.0124566654549563,development,1.420897696072907,0.8510869993131791,0.10528502909993209,1.0124566654549563
2608,1403636593878555648,13.04,1.0000362029986716,0.420621,-0.181461,-0.888911,-0.007715,0.42060577280976574,-0.1814544308054826,-0.8888788199212632,-0.007714720703976602,development,1.4206057728097656,0.8185455691945174,0.11112118007873684,0.9922852792960234
2628,1403636593978555392,13.139999744,1.000021166618987,0.425814,-0.215011,-0.878288,-0.033245,0.42580498714807424,-0.2150064490404134,-0.8782694100060303,-0.03324429633064607,development,1.4258049871480742,0.7849935509595866,0.12173058999396968,0.9667557036693539
2649,1403636594083555584,13.244999936,1.0000208639568475,0.428326,-0.247668,-0.866893,-0.06112,0.42831706361126776,-0.24766283277334428,-0.8668749135592113,-0.06111872482156275,development,1.4283170636112676,0.7523371672266557,0.1331250864407887,0.9388812751784372
2669,1403636594183555584,13.344999936,1.0000001759064845,0.424226,-0.275306,-0.858875,-0.081074,0.4242259253759088,-0.2753059515718979,-0.8588748489183448,-0.08107398573856017,development,1.4242259253759089,0.7246940484281021,0.14112515108165524,0.9189260142614398
2689,1403636594283555584,13.444999936,1.000006407972969,0.418123,-0.29318,-0.854257,-0.097347,0.41812032069628724,-0.29317812132252347,-0.8542515259793129,-0.09734637620705265,development,1.4181203206962874,0.7068218786774765,0.14574847402068714,0.9026536237929473
2709,1403636594383555328,13.54499968,1.0000032665696648,0.415093,-0.301474,-0.851089,-0.111648,0.4150916440742274,-0.3014730152173938,-0.851086219867572,-0.1116476352952214,development,1.4150916440742274,0.6985269847826062,0.14891378013242795,0.8883523647047786
2730,1403636594488555520,13.649999872,1.0000003671714326,0.420123,-0.300177,-0.847362,-0.123971,0.4201228457428929,-0.3001768897836214,-0.8473616888729947,-0.12397095448140705,development,1.420122845742893,0.6998231102163786,0.15263831112700532,0.876029045518593
2750,1403636594588555520,13.749999872,1.0000001663424862,0.429824,-0.298522,-0.84254,-0.127525,0.42982392850201906,-0.29852195034311657,-0.8425398598498249,-0.12752497878717797,development,1.4298239285020191,0.7014780496568834,0.15746014015017507,0.872475021212822
2770,1403636594688555520,13.849999872,1.000000002707,0.437188,-0.296918,-0.839615,-0.125511,0.43718799881653214,-0.296917999196243,-0.8396149977271622,-0.12551099966024173,development,1.4371879988165321,0.703082000803757,0.1603850022728378,0.8744890003397583
2790,1403636594788555264,13.949999616,1.0000003035154539,0.443165,-0.28569,-0.841325,-0.118991,0.4431648654926147,-0.2856899132886963,-0.8413247446449382,-0.11899096388440358,development,1.4431648654926148,0.7143100867113037,0.15867525535506177,0.8810090361155964
2810,1403636594888555520,14.049999872,1.0000177425451011,0.450952,-0.264364,-0.845757,-0.107166,0.45094399910575783,-0.2643593095930266,-0.8457419943845207,-0.10716409863614672,development,1.4509439991057578,0.7356406904069734,0.1542580056154793,0.8928359013638533
2831,1403636594993555456,14.154999808,1.0000248057993362,0.459444,-0.231193,-0.852905,-0.089798,0.4594326034070314,-0.23118726521509,-0.8528838435345203,-0.08979577254408504,development,1.4594326034070315,0.76881273478491,0.1471161564654797,0.910204227455915
2851,1403636595093555456,14.254999808,1.0000045195957867,0.463886,-0.19643,-0.861354,-0.0656,0.46388390343226454,-0.19642911221981202,-0.8613501070456853,-0.06559970351585638,development,1.4638839034322646,0.8035708877801879,0.13864989295431474,0.9344002964841436
2871,1403636595193555712,14.355000064,1.0000029254952207,0.463543,-0.166177,-0.86941,-0.040561,0.4635416439111361,-0.16617651385140292,-0.869407456552641,-0.04056088133933549,development,1.4635416439111362,0.8338234861485971,0.13059254344735904,0.9594391186606646
2891,1403636595293555456,14.454999808,1.0000019117526726,0.462124,-0.140732,-0.875422,-0.016615,0.46212311653489685,-0.1407317309557372,-0.8754203264128514,-0.01661496823629007,development,1.462123116534897,0.8592682690442628,0.12457967358714861,0.98338503176371
2912,1403636595398555392,14.559999744,1.000001024809475,0.46024,-0.122286,-0.879332,-0.0016,0.4602395283421705,-0.12228587468027696,-0.8793310988531582,-0.0015999983603065203,development,1.4602395283421705,0.877714125319723,0.12066890114684181,0.9984000016396934
2932,1403636595498555392,14.659999744,0.9999999094829959,0.457989,-0.115286,-0.881435,0.005232,0.45798904145579594,-0.11528601043534428,-0.8814350797848627,0.005232000473585008,development,1.4579890414557959,0.8847139895646557,0.11856492021513731,1.005232000473585
2952,1403636595598555648,14.76,1.0000001415089899,0.453727,-0.112803,-0.883944,0.007112,0.45372693579355966,-0.11280298403736368,-0.8839438749139952,0.007111998993588207,development,1.4537269357935596,0.8871970159626363,0.11605612508600482,1.0071119989935882
2972,1403636595698555392,14.859999744,1.000003328044462,0.449312,-0.118474,-0.885488,0.000544,0.44931050467466316,-0.1184736057145726,-0.885485053066373,0.0005439981895498379,development,1.449310504674663,0.8815263942854275,0.11451494693362696,1.0005439981895499
2992,1403636595798555648,14.96,1.0000109110709743,0.446212,-0.132241,-0.884944,-0.01741,0.44620713140232005,-0.1322395571248066,-0.8849343444185604,-0.017409810040327,development,1.44620713140232,0.8677604428751934,0.11506565558143955,0.982590189959673
3013,1403636595903555328,15.06499968,1.00000514199178,0.443073,-0.155567,-0.881946,-0.040826,0.4430707217339909,-0.15556620007987795,-0.8819414650642363,-0.04082579007412303,development,1.4430707217339909,0.844433799920122,0.11805853493576368,0.959174209925877
3033,1403636596003555584,15.164999936,1.0000041215125066,0.436669,-0.180323,-0.879264,-0.060884,0.43666720027067285,-0.1803222567995634,-0.8792603761173633,-0.06088374906686677,development,1.4366672002706729,0.8196777432004366,0.1207396238826367,0.9391162509331332
3053,1403636596103555328,15.26499968,1.0000030468883583,0.428834,-0.204965,-0.876422,-0.077339,0.42883269339465885,-0.20496437549643046,-0.8764193296481475,-0.07733876435741924,development,1.428832693394659,0.7950356245035696,0.1235806703518525,0.9226612356425807
3073,1403636596203555584,15.364999936,1.0000011657673205,0.425246,-0.221138,-0.87351,-0.085126,0.425245504262688,-0.22113774220484683,-0.873508981691775,-0.08512590076300676,development,1.425245504262688,0.7788622577951532,0.12649101830822496,0.9148740992369933
3094,1403636596308555520,15.469999872,1.0000001428654899,0.427679,-0.229655,-0.870113,-0.085164,0.42767893889943887,-0.2296549671902306,-0.8701128756908978,-0.08516398783300516,development,1.4276789388994389,0.7703450328097694,0.1298871243091022,0.9148360121669948
3114,1403636596408555520,15.569999872,1.0000017264100098,0.431637,-0.230922,-0.867601,-0.087387,0.43163625481884904,-0.23092160133463596,-0.8675995021675349,-0.08738684913446894,development,1.431636254818849,0.769078398665364,0.1324004978324651,0.9126131508655311
3134,1403636596508555520,15.669999872,1.0000026502219883,0.436707,-0.225433,-0.866268,-0.089733,0.43670584263257345,-0.22543240255408986,-0.8662657042035831,-0.08973276218826057,development,1.4367058426325734,0.7745675974459101,0.13373429579641694,0.9102672378117395
3154,1403636596608555520,15.769999872,0.9999999544904989,0.43875,-0.219768,-0.866476,-0.091759,0.43875001996729446,-0.21976801000153248,-0.8664760394328923,-0.09175900417590649,development,1.4387500199672945,0.7802319899984675,0.1335239605671077,0.9082409958240936
3174,1403636596708555520,15.869999872,1.0000003413299419,0.4365,-0.218056,-0.86811,-0.091132,0.4364998510095312,-0.2180559255709836,-0.8681097036881653,-0.09113196889393035,development,1.4364998510095313,0.7819440744290164,0.1318902963118347,0.9088680311060696
3195,1403636596813555456,15.974999808,1.0000001758504846,0.438589,-0.21329,-0.868082,-0.092634,0.43858892287392537,-0.21328996249285673,-0.8680818473473865,-0.09263398371026907,development,1.4385889228739255,0.7867100375071433,0.13191815265261353,0.9073660162897309
3215,1403636596913555456,16.074999808,1.0000000272709997,0.443011,-0.208734,-0.866399,-0.097592,0.44301098791864746,-0.2087339943076153,-0.8663989763724338,-0.09759199733856867,development,1.4430109879186475,0.7912660056923847,0.1336010236275662,0.9024080026614313
3235,1403636597013555456,16.174999808,1.0000002384444715,0.440172,-0.207201,-0.867798,-0.10121,0.4401718950434451,-0.20720095059407884,-0.8677977930784139,-0.1012099758670408,development,1.440171895043445,0.7927990494059212,0.13220220692158613,0.8987900241329592
3255,1403636597113555456,16.274999808,1.0000014147319993,0.430546,-0.206073,-0.873286,-0.097665,0.43054539089365834,-0.20607270846234516,-0.873284764536099,-0.09766486183039476,development,1.4305453908936583,0.7939272915376548,0.12671523546390095,0.9023351381696052
3276,1403636597218555392,16.379999744,1.0000019028426896,0.424766,-0.19678,-0.879158,-0.089087,0.42476519173866006,-0.19677962555932804,-0.8791563271038099,-0.08908683048177587,development,1.4247651917386601,0.803220374440672,0.12084367289619014,0.9109131695182241
3296,1403636597318555648,16.48,1.000002516329834,0.427291,-0.183012,-0.881604,-0.081905,0.4272899247976144,-0.18301153948260324,-0.8816017815991353,-0.08190479390052356,development,1.4272899247976145,0.8169884605173967,0.11839821840086473,0.9180952060994765
3316,1403636597418555392,16.579999744,1.000003080543755,0.432824,-0.16715,-0.882689,-0.07477,0.4328226666708372,-0.16714948508869756,-0.8826862808462899,-0.07476976966845299,development,1.4328226666708372,0.8328505149113025,0.11731371915371014,0.925230230331547
3336,1403636597518555392,16.679999744,1.0000104376745276,0.438271,-0.148561,-0.88402,-0.066164,0.4382664255176941,-0.14855944938481933,-0.8840107729832728,-0.06616330940891073,development,1.438266425517694,0.8514405506151806,0.1159892270167272,0.9338366905910893
3357,1403636597623555328,16.78499968,1.000014808845349,0.448012,-0.13033,-0.883095,-0.049721,0.4480053655578259,-0.13032806999176685,-0.883081922576378,-0.04972026370030415,development,1.448005365557826,0.8696719300082332,0.11691807742362204,0.9502797362996959
3377,1403636597723555584,16.884999936,1.000006264000881,0.458648,-0.11418,-0.880616,-0.033659,0.45864512704652005,-0.11417928478085954,-0.8806104838551532,-0.03365878916131504,development,1.4586451270465202,0.8858207152191404,0.11938951614484683,0.966341210838685
3397,1403636597823555584,16.984999936,1.0000027827126283,0.467222,-0.101074,-0.878007,-0.024432,0.46722069985905834,-0.10107371874088647,-0.8780045567656322,-0.024431932012954252,development,1.4672206998590585,0.8989262812591136,0.12199544323436784,0.9755680679870458
3417,1403636597923555584,17.084999936,1.0000018377048114,0.470887,-0.088772,-0.877436,-0.022242,0.4708861346502847,-0.08877183686356828,-0.8774343875346043,-0.0222419591258447,development,1.4708861346502848,0.9112281631364317,0.12256561246539566,0.9777580408741553
3437,1403636598023555584,17.184999936,1.0000001780029841,0.467774,-0.080905,-0.879856,-0.022263,0.467773916734847,-0.08090498559867114,-0.8798558433830342,-0.022262996037120272,development,1.467773916734847,0.9190950144013289,0.12014415661696576,0.9777370039628798
3458,1403636598128555520,17.289999872,1.0000025241303143,0.457869,-0.081049,-0.885088,-0.020281,0.4578678442818943,-0.08104879542227854,-0.8850857659281874,-0.02028094880824231,development,1.4578678442818944,0.9189512045777215,0.11491423407181256,0.9797190511917577
