identity,family,stratum,condition,window,window_id,sample,cycle,landmark,phase,ara_phase
single:driven1,single,driven1,shuffled,2,single:driven1:w002,30,3,6,0.25,0.5
single:driven1,single,driven1,shuffled,2,single:driven1:w002,31,3,7,0.25,0.5
single:driven1,single,driven1,reversed,2,single:driven1:w002,0,0,0,0.875,1.75
single:driven1,single,driven1,reversed,2,single:driven1:w002,1,0,1,0.75,1.5
single:driven1,single,driven1,reversed,2,single:driven1:w002,2,0,2,0.625,1.25
single:driven1,single,driven1,reversed,2,single:driven1:w002,3,0,3,0.5,1.0
single:driven1,single,driven1,reversed,2,single:driven1:w002,4,0,4,0.375,0.75
single:driven1,single,driven1,reversed,2,single:driven1:w002,5,0,5,0.25,0.5
single:driven1,single,driven1,reversed,2,single:driven1:w002,6,0,6,0.125,0.25
single:driven1,single,driven1,reversed,2,single:driven1:w002,7,0,7,0.0,0.0
single:driven1,single,driven1,reversed,2,single:driven1:w002,8,1,0,0.875,1.75
single:driven1,single,driven1,reversed,2,single:driven1:w002,9,1,1,0.75,1.5
single:driven1,single,driven1,reversed,2,single:driven1:w002,10,1,2,0.625,1.25
single:driven1,single,driven1,reversed,2,single:driven1:w002,11,1,3,0.5,1.0
single:driven1,single,driven1,reversed,2,single:driven1:w002,12,1,4,0.375,0.75
single:driven1,single,driven1,reversed,2,single:driven1:w002,13,1,5,0.25,0.5
single:driven1,single,driven1,reversed,2,single:driven1:w002,14,1,6,0.125,0.25
single:driven1,single,driven1,reversed,2,single:driven1:w002,15,1,7,0.0,0.0
single:driven1,single,driven1,reversed,2,single:driven1:w002,16,2,0,0.875,1.75
single:driven1,single,driven1,reversed,2,single:driven1:w002,17,2,1,0.75,1.5
single:driven1,single,driven1,reversed,2,single:driven1:w002,18,2,2,0.625,1.25
single:driven1,single,driven1,reversed,2,single:driven1:w002,19,2,3,0.5,1.0
single:driven1,single,driven1,reversed,2,single:driven1:w002,20,2,4,0.375,0.75
single:driven1,single,driven1,reversed,2,single:driven1:w002,21,2,5,0.25,0.5
single:driven1,single,driven1,reversed,2,single:driven1:w002,22,2,6,0.125,0.25
single:driven1,single,driven1,reversed,2,single:driven1:w002,23,2,7,0.0,0.0
single:driven1,single,driven1,reversed,2,single:driven1:w002,24,3,0,0.875,1.75
single:driven1,single,driven1,reversed,2,single:driven1:w002,25,3,1,0.75,1.5
single:driven1,single,driven1,reversed,2,single:driven1:w002,26,3,2,0.625,1.25
single:driven1,single,driven1,reversed,2,single:driven1:w002,27,3,3,0.5,1.0
single:driven1,single,driven1,reversed,2,single:driven1:w002,28,3,4,0.375,0.75
single:driven1,single,driven1,reversed,2,single:driven1:w002,29,3,5,0.25,0.5
single:driven1,single,driven1,reversed,2,single:driven1:w002,30,3,6,0.125,0.25
single:driven1,single,driven1,reversed,2,single:driven1:w002,31,3,7,0.0,0.0
single:driven1,single,driven1,chronological,3,single:driven1:w003,0,0,0,0.0,0.0
single:driven1,single,driven1,chronological,3,single:driven1:w003,1,0,1,0.125,0.25
single:driven1,single,driven1,chronological,3,single:driven1:w003,2,0,2,0.25,0.5
single:driven1,single,driven1,chronological,3,single:driven1:w003,3,0,3,0.375,0.75
single:driven1,single,driven1,chronological,3,single:driven1:w003,4,0,4,0.5,1.0
single:driven1,single,driven1,chronological,3,single:driven1:w003,5,0,5,0.625,1.25
single:driven1,single,driven1,chronological,3,single:driven1:w003,6,0,6,0.75,1.5
single:driven1,single,driven1,chronological,3,single:driven1:w003,7,0,7,0.875,1.75
single:driven1,single,driven1,chronological,3,single:driven1:w003,8,1,0,0.0,0.0
single:driven1,single,driven1,chronological,3,single:driven1:w003,9,1,1,0.125,0.25
single:driven1,single,driven1,chronological,3,single:driven1:w003,10,1,2,0.25,0.5
single:driven1,single,driven1,chronological,3,single:driven1:w003,11,1,3,0.375,0.75
single:driven1,single,driven1,chronological,3,single:driven1:w003,12,1,4,0.5,1.0
single:driven1,single,driven1,chronological,3,single:driven1:w003,13,1,5,0.625,1.25
single:driven1,single,driven1,chronological,3,single:driven1:w003,14,1,6,0.75,1.5
single:driven1,single,driven1,chronological,3,single:driven1:w003,15,1,7,0.875,1.75
single:driven1,single,driven1,chronological,3,single:driven1:w003,16,2,0,0.0,0.0
single:driven1,single,driven1,chronological,3,single:driven1:w003,17,2,1,0.125,0.25
single:driven1,single,driven1,chronological,3,single:driven1:w003,18,2,2,0.25,0.5
single:driven1,single,driven1,chronological,3,single:driven1:w003,19,2,3,0.375,0.75
single:driven1,single,driven1,chronological,3,single:driven1:w003,20,2,4,0.5,1.0
single:driven1,single,driven1,chronological,3,single:driven1:w003,21,2,5,0.625,1.25
single:driven1,single,driven1,chronological,3,single:driven1:w003,22,2,6,0.75,1.5
single:driven1,single,driven1,chronological,3,single:driven1:w003,23,2,7,0.875,1.75
single:driven1,single,driven1,chronological,3,single:driven1:w003,24,3,0,0.0,0.0
single:driven1,single,driven1,chronological,3,single:driven1:w003,25,3,1,0.125,0.25
single:driven1,single,driven1,chronological,3,single:driven1:w003,26,3,2,0.25,0.5
single:driven1,single,driven1,chronological,3,single:driven1:w003,27,3,3,0.375,0.75
single:driven1,single,driven1,chronological,3,single:driven1:w003,28,3,4,0.5,1.0
single:driven1,single,driven1,chronological,3,single:driven1:w003,29,3,5,0.625,1.25
single:driven1,single,driven1,chronological,3,single:driven1:w003,30,3,6,0.75,1.5
single:driven1,single,driven1,chronological,3,single:driven1:w003,31,3,7,0.875,1.75
single:driven1,single,driven1,shuffled,3,single:driven1:w003,0,0,0,0.5,1.0
single:driven1,single,driven1,shuffled,3,single:driven1:w003,1,0,1,0.125,0.25
single:driven1,single,driven1,shuffled,3,single:driven1:w003,2,0,2,0.5,1.0
single:driven1,single,driven1,shuffled,3,single:driven1:w003,3,0,3,0.75,1.5
single:driven1,single,driven1,shuffled,3,single:driven1:w003,4,0,4,0.375,0.75
single:driven1,single,driven1,shuffled,3,single:driven1:w003,5,0,5,0.0,0.0
single:driven1,single,driven1,shuffled,3,single:driven1:w003,6,0,6,0.75,1.5
single:driven1,single,driven1,shuffled,3,single:driven1:w003,7,0,7,0.625,1.25
single:driven1,single,driven1,shuffled,3,single:driven1:w003,8,1,0,0.625,1.25
single:driven1,single,driven1,shuffled,3,single:driven1:w003,9,1,1,0.0,0.0
single:driven1,single,driven1,shuffled,3,single:driven1:w003,10,1,2,0.375,0.75
single:driven1,single,driven1,shuffled,3,single:driven1:w003,11,1,3,0.625,1.25
single:driven1,single,driven1,shuffled,3,single:driven1:w003,12,1,4,0.25,0.5
single:driven1,single,driven1,shuffled,3,single:driven1:w003,13,1,5,0.5,1.0
single:driven1,single,driven1,shuffled,3,single:driven1:w003,14,1,6,0.375,0.75
single:driven1,single,driven1,shuffled,3,single:driven1:w003,15,1,7,0.375,0.75
single:driven1,single,driven1,shuffled,3,single:driven1:w003,16,2,0,0.125,0.25
single:driven1,single,driven1,shuffled,3,single:driven1:w003,17,2,1,0.0,0.0
single:driven1,single,driven1,shuffled,3,single:driven1:w003,18,2,2,0.625,1.25
single:driven1,single,driven1,shuffled,3,single:driven1:w003,19,2,3,0.125,0.25
single:driven1,single,driven1,shuffled,3,single:driven1:w003,20,2,4,0.875,1.75
single:driven1,single,driven1,shuffled,3,single:driven1:w003,21,2,5,0.25,0.5
single:driven1,single,driven1,shuffled,3,single:driven1:w003,22,2,6,0.875,1.75
single:driven1,single,driven1,shuffled,3,single:driven1:w003,23,2,7,0.0,0.0
single:driven1,single,driven1,shuffled,3,single:driven1:w003,24,3,0,0.875,1.75
single:driven1,single,driven1,shuffled,3,single:driven1:w003,25,3,1,0.75,1.5
single:driven1,single,driven1,shuffled,3,single:driven1:w003,26,3,2,0.5,1.0
single:driven1,single,driven1,shuffled,3,single:driven1:w003,27,3,3,0.125,0.25
single:driven1,single,driven1,shuffled,3,single:driven1:w003,28,3,4,0.875,1.75
single:driven1,single,driven1,shuffled,3,single:driven1:w003,29,3,5,0.25,0.5
single:driven1,single,driven1,shuffled,3,single:driven1:w003,30,3,6,0.25,0.5
single:driven1,single,driven1,shuffled,3,single:driven1:w003,31,3,7,0.75,1.5
single:driven1,single,driven1,reversed,3,single:driven1:w003,0,0,0,0.875,1.75
single:driven1,single,driven1,reversed,3,single:driven1:w003,1,0,1,0.75,1.5
single:driven1,single,driven1,reversed,3,single:driven1:w003,2,0,2,0.625,1.25
single:driven1,single,driven1,reversed,3,single:driven1:w003,3,0,3,0.5,1.0
single:driven1,single,driven1,reversed,3,single:driven1:w003,4,0,4,0.375,0.75
single:driven1,single,driven1,reversed,3,single:driven1:w003,5,0,5,0.25,0.5
single:driven1,single,driven1,reversed,3,single:driven1:w003,6,0,6,0.125,0.25
single:driven1,single,driven1,reversed,3,single:driven1:w003,7,0,7,0.0,0.0
single:driven1,single,driven1,reversed,3,single:driven1:w003,8,1,0,0.875,1.75
single:driven1,single,driven1,reversed,3,single:driven1:w003,9,1,1,0.75,1.5
single:driven1,single,driven1,reversed,3,single:driven1:w003,10,1,2,0.625,1.25
single:driven1,single,driven1,reversed,3,single:driven1:w003,11,1,3,0.5,1.0
single:driven1,single,driven1,reversed,3,single:driven1:w003,12,1,4,0.375,0.75
single:driven1,single,driven1,reversed,3,single:driven1:w003,13,1,5,0.25,0.5
single:driven1,single,driven1,reversed,3,single:driven1:w003,14,1,6,0.125,0.25
single:driven1,single,driven1,reversed,3,single:driven1:w003,15,1,7,0.0,0.0
single:driven1,single,driven1,reversed,3,single:driven1:w003,16,2,0,0.875,1.75
single:driven1,single,driven1,reversed,3,single:driven1:w003,17,2,1,0.75,1.5
single:driven1,single,driven1,reversed,3,single:driven1:w003,18,2,2,0.625,1.25
single:driven1,single,driven1,reversed,3,single:driven1:w003,19,2,3,0.5,1.0
single:driven1,single,driven1,reversed,3,single:driven1:w003,20,2,4,0.375,0.75
single:driven1,single,driven1,reversed,3,single:driven1:w003,21,2,5,0.25,0.5
single:driven1,single,driven1,reversed,3,single:driven1:w003,22,2,6,0.125,0.25
single:driven1,single,driven1,reversed,3,single:driven1:w003,23,2,7,0.0,0.0
single:driven1,single,driven1,reversed,3,single:driven1:w003,24,3,0,0.875,1.75
single:driven1,single,driven1,reversed,3,single:driven1:w003,25,3,1,0.75,1.5
single:driven1,single,driven1,reversed,3,single:driven1:w003,26,3,2,0.625,1.25
single:driven1,single,driven1,reversed,3,single:driven1:w003,27,3,3,0.5,1.0
single:driven1,single,driven1,reversed,3,single:driven1:w003,28,3,4,0.375,0.75
single:driven1,single,driven1,reversed,3,single:driven1:w003,29,3,5,0.25,0.5
single:driven1,single,driven1,reversed,3,single:driven1:w003,30,3,6,0.125,0.25
single:driven1,single,driven1,reversed,3,single:driven1:w003,31,3,7,0.0,0.0
single:driven1,single,driven1,chronological,4,single:driven1:w004,0,0,0,0.0,0.0
single:driven1,single,driven1,chronological,4,single:driven1:w004,1,0,1,0.125,0.25
single:driven1,single,driven1,chronological,4,single:driven1:w004,2,0,2,0.25,0.5
single:driven1,single,driven1,chronological,4,single:driven1:w004,3,0,3,0.375,0.75
single:driven1,single,driven1,chronological,4,single:driven1:w004,4,0,4,0.5,1.0
single:driven1,single,driven1,chronological,4,single:driven1:w004,5,0,5,0.625,1.25
single:driven1,single,driven1,chronological,4,single:driven1:w004,6,0,6,0.75,1.5
single:driven1,single,driven1,chronological,4,single:driven1:w004,7,0,7,0.875,1.75
single:driven1,single,driven1,chronological,4,single:driven1:w004,8,1,0,0.0,0.0
single:driven1,single,driven1,chronological,4,single:driven1:w004,9,1,1,0.125,0.25
single:driven1,single,driven1,chronological,4,single:driven1:w004,10,1,2,0.25,0.5
single:driven1,single,driven1,chronological,4,single:driven1:w004,11,1,3,0.375,0.75
single:driven1,single,driven1,chronological,4,single:driven1:w004,12,1,4,0.5,1.0
single:driven1,single,driven1,chronological,4,single:driven1:w004,13,1,5,0.625,1.25
single:driven1,single,driven1,chronological,4,single:driven1:w004,14,1,6,0.75,1.5
single:driven1,single,driven1,chronological,4,single:driven1:w004,15,1,7,0.875,1.75
single:driven1,single,driven1,chronological,4,single:driven1:w004,16,2,0,0.0,0.0
single:driven1,single,driven1,chronological,4,single:driven1:w004,17,2,1,0.125,0.25
single:driven1,single,driven1,chronological,4,single:driven1:w004,18,2,2,0.25,0.5
single:driven1,single,driven1,chronological,4,single:driven1:w004,19,2,3,0.375,0.75
single:driven1,single,driven1,chronological,4,single:driven1:w004,20,2,4,0.5,1.0
single:driven1,single,driven1,chronological,4,single:driven1:w004,21,2,5,0.625,1.25
single:driven1,single,driven1,chronological,4,single:driven1:w004,22,2,6,0.75,1.5
single:driven1,single,driven1,chronological,4,single:driven1:w004,23,2,7,0.875,1.75
single:driven1,single,driven1,chronological,4,single:driven1:w004,24,3,0,0.0,0.0
single:driven1,single,driven1,chronological,4,single:driven1:w004,25,3,1,0.125,0.25
single:driven1,single,driven1,chronological,4,single:driven1:w004,26,3,2,0.25,0.5
single:driven1,single,driven1,chronological,4,single:driven1:w004,27,3,3,0.375,0.75
single:driven1,single,driven1,chronological,4,single:driven1:w004,28,3,4,0.5,1.0
single:driven1,single,driven1,chronological,4,single:driven1:w004,29,3,5,0.625,1.25
single:driven1,single,driven1,chronological,4,single:driven1:w004,30,3,6,0.75,1.5
single:driven1,single,driven1,chronological,4,single:driven1:w004,31,3,7,0.875,1.75
single:driven1,single,driven1,shuffled,4,single:driven1:w004,0,0,0,0.375,0.75
single:driven1,single,driven1,shuffled,4,single:driven1:w004,1,0,1,0.625,1.25
single:driven1,single,driven1,shuffled,4,single:driven1:w004,2,0,2,0.875,1.75
single:driven1,single,driven1,shuffled,4,single:driven1:w004,3,0,3,0.0,0.0
single:driven1,single,driven1,shuffled,4,single:driven1:w004,4,0,4,0.625,1.25
single:driven1,single,driven1,shuffled,4,single:driven1:w004,5,0,5,0.75,1.5
single:driven1,single,driven1,shuffled,4,single:driven1:w004,6,0,6,0.25,0.5
single:driven1,single,driven1,shuffled,4,single:driven1:w004,7,0,7,0.625,1.25
single:driven1,single,driven1,shuffled,4,single:driven1:w004,8,1,0,0.875,1.75
single:driven1,single,driven1,shuffled,4,single:driven1:w004,9,1,1,0.0,0.0
single:driven1,single,driven1,shuffled,4,single:driven1:w004,10,1,2,0.875,1.75
single:driven1,single,driven1,shuffled,4,single:driven1:w004,11,1,3,0.0,0.0
single:driven1,single,driven1,shuffled,4,single:driven1:w004,12,1,4,0.125,0.25
single:driven1,single,driven1,shuffled,4,single:driven1:w004,13,1,5,0.75,1.5
single:driven1,single,driven1,shuffled,4,single:driven1:w004,14,1,6,0.0,0.0
single:driven1,single,driven1,shuffled,4,single:driven1:w004,15,1,7,0.875,1.75
single:driven1,single,driven1,shuffled,4,single:driven1:w004,16,2,0,0.25,0.5
single:driven1,single,driven1,shuffled,4,single:driven1:w004,17,2,1,0.125,0.25
single:driven1,single,driven1,shuffled,4,single:driven1:w004,18,2,2,0.125,0.25
single:driven1,single,driven1,shuffled,4,single:driven1:w004,19,2,3,0.75,1.5
single:driven1,single,driven1,shuffled,4,single:driven1:w004,20,2,4,0.625,1.25
single:driven1,single,driven1,shuffled,4,single:driven1:w004,21,2,5,0.5,1.0
single:driven1,single,driven1,shuffled,4,single:driven1:w004,22,2,6,0.75,1.5
single:driven1,single,driven1,shuffled,4,single:driven1:w004,23,2,7,0.125,0.25
single:driven1,single,driven1,shuffled,4,single:driven1:w004,24,3,0,0.375,0.75
single:driven1,single,driven1,shuffled,4,single:driven1:w004,25,3,1,0.25,0.5
single:driven1,single,driven1,shuffled,4,single:driven1:w004,26,3,2,0.5,1.0
single:driven1,single,driven1,shuffled,4,single:driven1:w004,27,3,3,0.5,1.0
single:driven1,single,driven1,shuffled,4,single:driven1:w004,28,3,4,0.375,0.75
single:driven1,single,driven1,shuffled,4,single:driven1:w004,29,3,5,0.5,1.0
single:driven1,single,driven1,shuffled,4,single:driven1:w004,30,3,6,0.375,0.75
single:driven1,single,driven1,shuffled,4,single:driven1:w004,31,3,7,0.25,0.5
single:driven1,single,driven1,reversed,4,single:driven1:w004,0,0,0,0.875,1.75
single:driven1,single,driven1,reversed,4,single:driven1:w004,1,0,1,0.75,1.5
single:driven1,single,driven1,reversed,4,single:driven1:w004,2,0,2,0.625,1.25
single:driven1,single,driven1,reversed,4,single:driven1:w004,3,0,3,0.5,1.0
single:driven1,single,driven1,reversed,4,single:driven1:w004,4,0,4,0.375,0.75
single:driven1,single,driven1,reversed,4,single:driven1:w004,5,0,5,0.25,0.5
single:driven1,single,driven1,reversed,4,single:driven1:w004,6,0,6,0.125,0.25
single:driven1,single,driven1,reversed,4,single:driven1:w004,7,0,7,0.0,0.0
single:driven1,single,driven1,reversed,4,single:driven1:w004,8,1,0,0.875,1.75
single:driven1,single,driven1,reversed,4,single:driven1:w004,9,1,1,0.75,1.5
single:driven1,single,driven1,reversed,4,single:driven1:w004,10,1,2,0.625,1.25
single:driven1,single,driven1,reversed,4,single:driven1:w004,11,1,3,0.5,1.0
single:driven1,single,driven1,reversed,4,single:driven1:w004,12,1,4,0.375,0.75
single:driven1,single,driven1,reversed,4,single:driven1:w004,13,1,5,0.25,0.5
single:driven1,single,driven1,reversed,4,single:driven1:w004,14,1,6,0.125,0.25
single:driven1,single,driven1,reversed,4,single:driven1:w004,15,1,7,0.0,0.0
single:driven1,single,driven1,reversed,4,single:driven1:w004,16,2,0,0.875,1.75
single:driven1,single,driven1,reversed,4,single:driven1:w004,17,2,1,0.75,1.5
single:driven1,single,driven1,reversed,4,single:driven1:w004,18,2,2,0.625,1.25
single:driven1,single,driven1,reversed,4,single:driven1:w004,19,2,3,0.5,1.0
single:driven1,single,driven1,reversed,4,single:driven1:w004,20,2,4,0.375,0.75
single:driven1,single,driven1,reversed,4,single:driven1:w004,21,2,5,0.25,0.5
single:driven1,single,driven1,reversed,4,single:driven1:w004,22,2,6,0.125,0.25
single:driven1,single,driven1,reversed,4,single:driven1:w004,23,2,7,0.0,0.0
single:driven1,single,driven1,reversed,4,single:driven1:w004,24,3,0,0.875,1.75
single:driven1,single,driven1,reversed,4,single:driven1:w004,25,3,1,0.75,1.5
single:driven1,single,driven1,reversed,4,single:driven1:w004,26,3,2,0.625,1.25
single:driven1,single,driven1,reversed,4,single:driven1:w004,27,3,3,0.5,1.0
single:driven1,single,driven1,reversed,4,single:driven1:w004,28,3,4,0.375,0.75
single:driven1,single,driven1,reversed,4,single:driven1:w004,29,3,5,0.25,0.5
single:driven1,single,driven1,reversed,4,single:driven1:w004,30,3,6,0.125,0.25
single:driven1,single,driven1,reversed,4,single:driven1:w004,31,3,7,0.0,0.0
single:driven1,single,driven1,chronological,5,single:driven1:w005,0,0,0,0.0,0.0
single:driven1,single,driven1,chronological,5,single:driven1:w005,1,0,1,0.125,0.25
single:driven1,single,driven1,chronological,5,single:driven1:w005,2,0,2,0.25,0.5
