domain,split,lineage,raw_states,candidate_q,amplitude_floor,valid_q,boundary_q,full_contracting_reverse,full_expanding_reverse,full_expanding_forward,full_contracting_forward
hydraulic,calibration,cycle_0092,2400,2399,0.08874380754631693,2221,59,801,205,901,255
hydraulic,evaluation,cycle_0092,1800,1799,0.08874380754631693,1265,1,162,477,164,461
hydraulic,holdout,cycle_0092,1800,1799,0.08874380754631693,1282,2,518,132,484,146
hydraulic,calibration,cycle_0093,2400,2399,0.08912192178445832,2228,68,834,201,866,259
hydraulic,evaluation,cycle_0093,1800,1799,0.08912192178445832,1244,6,198,424,193,423
hydraulic,holdout,cycle_0093,1800,1799,0.08912192178445832,1212,5,468,129,476,134
hydraulic,calibration,cycle_0094,2400,2399,0.08849598752241614,2217,61,840,191,892,233
hydraulic,evaluation,cycle_0094,1800,1799,0.08849598752241614,1319,6,196,459,204,454
hydraulic,holdout,cycle_0094,1800,1799,0.08849598752241614,1249,8,487,142,487,125
hydraulic,calibration,cycle_0095,2400,2399,0.08830148353052746,2225,59,829,206,886,245
hydraulic,evaluation,cycle_0095,1800,1799,0.08830148353052746,1490,6,235,509,239,501
hydraulic,holdout,cycle_0095,1800,1799,0.08830148353052746,1489,5,560,194,536,194
hydraulic,calibration,cycle_0096,2400,2399,0.08843430259301781,2226,65,819,191,912,239
hydraulic,evaluation,cycle_0096,1800,1799,0.08843430259301781,1329,3,214,446,201,465
hydraulic,holdout,cycle_0096,1800,1799,0.08843430259301781,1309,5,527,138,507,132
hydraulic,calibration,cycle_0097,2400,2399,0.08892477513174055,2230,51,852,198,878,251
hydraulic,evaluation,cycle_0097,1800,1799,0.08892477513174055,1316,0,221,433,220,442
hydraulic,holdout,cycle_0097,1800,1799,0.08892477513174055,1180,1,494,107,465,113
hydraulic,calibration,cycle_0098,2400,2399,0.08896747968340189,2229,62,807,191,913,256
hydraulic,evaluation,cycle_0098,1800,1799,0.08896747968340189,1326,6,214,441,219,446
hydraulic,holdout,cycle_0098,1800,1799,0.08896747968340189,1243,4,490,126,490,133
hydraulic,calibration,cycle_0099,2400,2399,0.08864146172500918,2226,69,838,203,865,251
hydraulic,evaluation,cycle_0099,1800,1799,0.08864146172500918,1333,3,213,433,210,474
hydraulic,holdout,cycle_0099,1800,1799,0.08864146172500918,1203,1,502,117,472,111
hydraulic,calibration,cycle_0100,2400,2399,0.08862613956498028,2222,61,820,202,883,256
hydraulic,evaluation,cycle_0100,1800,1799,0.08862613956498028,1316,2,202,455,213,444
hydraulic,holdout,cycle_0100,1800,1799,0.08862613956498028,1255,2,504,112,507,130
hydraulic,calibration,cycle_0101,2400,2399,0.0881869230287936,2222,61,815,212,867,267
hydraulic,evaluation,cycle_0101,1800,1799,0.0881869230287936,1386,2,221,490,189,484
hydraulic,holdout,cycle_0101,1800,1799,0.0881869230287936,1314,3,515,149,478,169
hydraulic,calibration,cycle_0102,2400,2399,0.08831736302027667,2218,67,817,218,875,241
hydraulic,evaluation,cycle_0102,1800,1799,0.08831736302027667,1367,0,224,442,219,482
hydraulic,holdout,cycle_0102,1800,1799,0.08831736302027667,1323,6,536,152,490,139
hydraulic,calibration,cycle_0103,2400,2399,0.08864193715996894,2227,66,828,200,888,245
hydraulic,evaluation,cycle_0103,1800,1799,0.08864193715996894,1379,5,216,455,222,481
hydraulic,holdout,cycle_0103,1800,1799,0.08864193715996894,1225,2,485,148,465,125
hydraulic,calibration,cycle_0104,2400,2399,0.0885567186740303,2222,76,828,193,900,225
hydraulic,evaluation,cycle_0104,1800,1799,0.0885567186740303,1382,5,220,478,200,479
hydraulic,holdout,cycle_0104,1800,1799,0.0885567186740303,1191,1,494,127,460,109
hydraulic,calibration,cycle_0105,2400,2399,0.0883728294720044,2225,72,815,209,880,249
hydraulic,evaluation,cycle_0105,1800,1799,0.0883728294720044,1272,4,208,445,178,437
hydraulic,holdout,cycle_0105,1800,1799,0.0883728294720044,1212,5,487,117,469,134
hydraulic,calibration,cycle_0106,2400,2399,0.0875429082569234,2219,73,824,199,879,244
hydraulic,evaluation,cycle_0106,1800,1799,0.0875429082569234,1459,4,241,475,252,487
hydraulic,holdout,cycle_0106,1800,1799,0.0875429082569234,1398,5,565,169,508,151
hydraulic,calibration,cycle_0107,2400,2399,0.08851957189363303,2231,55,838,204,880,254
hydraulic,evaluation,cycle_0107,1800,1799,0.08851957189363303,1323,3,199,449,203,469
hydraulic,holdout,cycle_0107,1800,1799,0.08851957189363303,1244,6,509,148,459,122
hydraulic,calibration,cycle_0108,2400,2399,0.08822525493355415,2224,59,827,195,886,257
hydraulic,evaluation,cycle_0108,1800,1799,0.08822525493355415,1399,8,227,448,242,474
hydraulic,holdout,cycle_0108,1800,1799,0.08822525493355415,1274,2,519,146,483,124
hydraulic,calibration,cycle_0109,2400,2399,0.08827973348623257,2223,69,813,206,887,248
hydraulic,evaluation,cycle_0109,1800,1799,0.08827973348623257,1286,7,188,457,195,439
hydraulic,holdout,cycle_0109,1800,1799,0.08827973348623257,1283,3,532,122,501,125
hydraulic,calibration,cycle_0110,2400,2399,0.08849075479550801,2227,60,849,192,885,241
hydraulic,evaluation,cycle_0110,1800,1799,0.08849075479550801,1260,3,179,456,192,430
hydraulic,holdout,cycle_0110,1800,1799,0.08849075479550801,1394,4,560,165,522,143
hydraulic,calibration,cycle_0111,2400,2399,0.08874624416140701,2227,76,825,188,889,249
hydraulic,evaluation,cycle_0111,1800,1799,0.08874624416140701,1254,1,183,436,180,454
hydraulic,holdout,cycle_0111,1800,1799,0.08874624416140701,1197,2,493,119,471,112
hydraulic,calibration,cycle_0112,2400,2399,0.08884316969684931,2225,68,839,192,874,252
hydraulic,evaluation,cycle_0112,1800,1799,0.08884316969684931,1232,6,189,436,187,414
hydraulic,holdout,cycle_0112,1800,1799,0.08884316969684931,1133,4,505,94,446,84
hydraulic,calibration,cycle_0113,2400,2399,0.08842848746771541,2223,69,832,199,893,230
hydraulic,evaluation,cycle_0113,1800,1799,0.08842848746771541,1443,2,228,469,261,483
hydraulic,holdout,cycle_0113,1800,1799,0.08842848746771541,1405,3,540,180,526,156
hydraulic,calibration,cycle_0114,2400,2399,0.08765452258089153,2223,60,840,200,879,244
hydraulic,evaluation,cycle_0114,1800,1799,0.08765452258089153,1371,2,217,468,231,453
hydraulic,holdout,cycle_0114,1800,1799,0.08765452258089153,1360,2,559,147,496,156
hydraulic,calibration,cycle_0115,2400,2399,0.08827417860816068,2228,79,820,202,872,255
hydraulic,evaluation,cycle_0115,1800,1799,0.08827417860816068,1391,3,223,472,217,476
hydraulic,holdout,cycle_0115,1800,1799,0.08827417860816068,1268,0,523,125,497,123
hydraulic,calibration,cycle_0116,2400,2399,0.08835411350164211,2222,60,825,202,875,260
hydraulic,evaluation,cycle_0116,1800,1799,0.08835411350164211,1385,5,231,467,222,460
hydraulic,holdout,cycle_0116,1800,1799,0.08835411350164211,1226,4,515,99,486,122
hydraulic,calibration,cycle_0117,2400,2399,0.08851461771896496,2228,54,836,196,903,239
hydraulic,evaluation,cycle_0117,1800,1799,0.08851461771896496,1287,0,184,457,177,469
hydraulic,holdout,cycle_0117,1800,1799,0.08851461771896496,1197,1,494,129,460,113
hydraulic,calibration,cycle_0118,2400,2399,0.08800029872513436,2228,65,822,221,873,247
hydraulic,evaluation,cycle_0118,1800,1799,0.08800029872513436,1216,4,189,408,191,424
hydraulic,holdout,cycle_0118,1800,1799,0.08800029872513436,1189,3,508,107,459,112
hydraulic,calibration,cycle_0119,2400,2399,0.08792156430740766,2225,64,833,199,862,267
hydraulic,evaluation,cycle_0119,1800,1799,0.08792156430740766,1263,2,174,449,185,453
hydraulic,holdout,cycle_0119,1800,1799,0.08792156430740766,1164,2,487,109,458,108
hydraulic,calibration,cycle_0120,2400,2399,0.08836562102029269,2225,53,841,197,889,245
hydraulic,evaluation,cycle_0120,1800,1799,0.08836562102029269,1279,1,191,440,212,435
hydraulic,holdout,cycle_0120,1800,1799,0.08836562102029269,1218,4,511,95,509,99
hydraulic,calibration,cycle_0121,2400,2399,0.08809788351374001,2222,76,833,216,852,245
hydraulic,evaluation,cycle_0121,1800,1799,0.08809788351374001,1289,5,180,452,186,466
hydraulic,holdout,cycle_0121,1800,1799,0.08809788351374001,1157,6,486,105,465,95
hydraulic,calibration,cycle_0122,2400,2399,0.08875353098006547,2221,55,821,200,890,255
hydraulic,evaluation,cycle_0122,1800,1799,0.08875353098006547,1222,1,186,413,183,439
hydraulic,holdout,cycle_0122,1800,1799,0.08875353098006547,1197,5,502,99,481,110
hydraulic,calibration,cycle_0123,2400,2399,0.0878056583821727,2222,58,811,215,877,261
hydraulic,evaluation,cycle_0123,1800,1799,0.0878056583821727,1274,1,213,444,183,433
hydraulic,holdout,cycle_0123,1800,1799,0.0878056583821727,1243,4,502,128,488,121
hydraulic,calibration,cycle_0124,2400,2399,0.08741775145256497,2223,78,811,237,834,263
hydraulic,evaluation,cycle_0124,1800,1799,0.08741775145256497,1341,4,220,457,212,448
hydraulic,holdout,cycle_0124,1800,1799,0.08741775145256497,1395,5,528,176,530,156
hydraulic,calibration,cycle_0125,2400,2399,0.08763799041217649,2223,72,818,215,860,258
hydraulic,evaluation,cycle_0125,1800,1799,0.08763799041217649,1319,2,198,467,206,446
hydraulic,holdout,cycle_0125,1800,1799,0.08763799041217649,1353,9,503,165,509,167
hydraulic,calibration,cycle_0126,2400,2399,0.08762733890360062,2229,51,816,219,882,261
hydraulic,evaluation,cycle_0126,1800,1799,0.08762733890360062,1383,6,214,459,232,472
hydraulic,holdout,cycle_0126,1800,1799,0.08762733890360062,1259,4,500,138,493,124
hydraulic,calibration,cycle_0127,2400,2399,0.08774978077722442,2219,66,821,218,846,268
hydraulic,evaluation,cycle_0127,1800,1799,0.08774978077722442,1340,7,216,453,216,448
hydraulic,holdout,cycle_0127,1800,1799,0.08774978077722442,1209,6,495,119,484,105
hydraulic,calibration,cycle_0128,2400,2399,0.08726719296909942,2220,74,836,200,874,236
hydraulic,evaluation,cycle_0128,1800,1799,0.08726719296909942,1363,4,268,431,221,439
hydraulic,holdout,cycle_0128,1800,1799,0.08726719296909942,1385,0,557,148,524,156
hydraulic,calibration,cycle_0129,2400,2399,0.08683407896159635,2222,58,806,215,859,284
hydraulic,evaluation,cycle_0129,1800,1799,0.08683407896159635,1399,4,198,493,209,495
hydraulic,holdout,cycle_0129,1800,1799,0.08683407896159635,1397,4,543,150,535,165
hydraulic,calibration,cycle_0130,2400,2399,0.08756402555704676,2222,66,827,206,886,237
hydraulic,evaluation,cycle_0130,1800,1799,0.08756402555704676,1258,3,184,437,184,450
hydraulic,holdout,cycle_0130,1800,1799,0.08756402555704676,1309,2,533,122,524,128
hydraulic,calibration,cycle_0131,2400,2399,0.0872663098275968,2227,75,819,191,892,250
hydraulic,evaluation,cycle_0131,1800,1799,0.0872663098275968,1290,2,195,461,189,443
hydraulic,holdout,cycle_0131,1800,1799,0.0872663098275968,1328,4,504,148,507,165
hydraulic,calibration,cycle_0132,2400,2399,0.08783736953479142,2223,62,797,207,893,264
hydraulic,evaluation,cycle_0132,1800,1799,0.08783736953479142,1270,2,170,447,192,459
hydraulic,holdout,cycle_0132,1800,1799,0.08783736953479142,1253,1,510,113,517,112
hydraulic,calibration,cycle_0133,2400,2399,0.08765698339005316,2216,61,824,192,892,247
hydraulic,evaluation,cycle_0133,1800,1799,0.08765698339005316,1393,5,233,461,229,465
hydraulic,holdout,cycle_0133,1800,1799,0.08765698339005316,1413,4,543,159,527,180
hydraulic,calibration,cycle_0134,2400,2399,0.08794428022993672,2220,64,820,208,879,249
hydraulic,evaluation,cycle_0134,1800,1799,0.08794428022993672,1232,6,167,448,175,436
hydraulic,holdout,cycle_0134,1800,1799,0.08794428022993672,1224,2,507,105,494,116
hydraulic,calibration,cycle_0135,2400,2399,0.0873299929987793,2221,73,799,209,875,265
hydraulic,evaluation,cycle_0135,1800,1799,0.0873299929987793,1329,4,179,487,187,472
hydraulic,holdout,cycle_0135,1800,1799,0.0873299929987793,1368,3,547,156,508,154
hydraulic,calibration,cycle_0136,2400,2399,0.08770867047898892,2224,57,829,198,890,250
hydraulic,evaluation,cycle_0136,1800,1799,0.08770867047898892,1302,4,198,440,212,448
hydraulic,holdout,cycle_0136,1800,1799,0.08770867047898892,1290,5,521,122,513,129
hydraulic,calibration,cycle_0137,2400,2399,0.08732459114161716,2222,57,799,223,872,271
hydraulic,evaluation,cycle_0137,1800,1799,0.08732459114161716,1342,9,231,437,230,435
hydraulic,holdout,cycle_0137,1800,1799,0.08732459114161716,1388,3,528,161,522,174
hydraulic,calibration,cycle_0138,2400,2399,0.08724444439343815,2215,65,807,194,890,259
hydraulic,evaluation,cycle_0138,1800,1799,0.08724444439343815,1522,5,244,526,235,512
hydraulic,holdout,cycle_0138,1800,1799,0.08724444439343815,1477,7,559,191,542,178
hydraulic,calibration,cycle_0139,2400,2399,0.08791392684935564,2224,90,807,203,859,265
hydraulic,evaluation,cycle_0139,1800,1799,0.08791392684935564,1295,3,207,427,192,466
hydraulic,holdout,cycle_0139,1800,1799,0.08791392684935564,1354,8,528,160,521,137
hydraulic,calibration,cycle_0140,2400,2399,0.08747128626542817,2222,64,808,207,888,255
hydraulic,evaluation,cycle_0140,1800,1799,0.08747128626542817,1355,3,220,451,218,463
hydraulic,holdout,cycle_0140,1800,1799,0.08747128626542817,1384,4,542,176,499,163
hydraulic,calibration,cycle_0141,2400,2399,0.08793640304553223,2218,65,835,197,871,250
hydraulic,evaluation,cycle_0141,1800,1799,0.08793640304553223,1364,5,215,476,205,463
hydraulic,holdout,cycle_0141,1800,1799,0.08793640304553223,1261,7,496,131,496,131
hydraulic,calibration,cycle_0142,2400,2399,0.0883476752874758,2216,62,810,212,856,276
hydraulic,evaluation,cycle_0142,1800,1799,0.0883476752874758,1333,4,219,454,202,454
hydraulic,holdout,cycle_0142,1800,1799,0.0883476752874758,1284,2,518,125,503,136
hydraulic,calibration,cycle_0143,2400,2399,0.08707853507426143,2218,60,825,200,880,253
hydraulic,evaluation,cycle_0143,1800,1799,0.08707853507426143,1491,7,251,501,239,493
hydraulic,holdout,cycle_0143,1800,1799,0.08707853507426143,1360,7,534,150,517,152
hydraulic,calibration,cycle_0144,2400,2399,0.08717993686006084,2225,64,829,200,883,249
hydraulic,evaluation,cycle_0144,1800,1799,0.08717993686006084,1460,2,237,503,229,489
hydraulic,holdout,cycle_0144,1800,1799,0.08717993686006084,1493,4,576,184,539,190
hydraulic,calibration,cycle_0145,2400,2399,0.087061909182507,2231,55,828,213,863,272
hydraulic,evaluation,cycle_0145,1800,1799,0.087061909182507,1514,7,252,511,232,512
hydraulic,holdout,cycle_0145,1800,1799,0.087061909182507,1473,4,572,171,550,176
hydraulic,calibration,cycle_0146,2400,2399,0.0877076036970479,2227,70,831,189,881,256
hydraulic,evaluation,cycle_0146,1800,1799,0.0877076036970479,1462,7,242,486,215,512
hydraulic,holdout,cycle_0146,1800,1799,0.0877076036970479,1404,6,556,167,506,169
hydraulic,calibration,cycle_0147,2400,2399,0.08735081447522502,2221,70,833,200,865,253
hydraulic,evaluation,cycle_0147,1800,1799,0.08735081447522502,1386,10,204,487,214,471
hydraulic,holdout,cycle_0147,1800,1799,0.08735081447522502,1294,1,533,137,496,127
hydraulic,calibration,cycle_0148,2400,2399,0.08752199498697615,2220,79,825,195,861,260
hydraulic,evaluation,cycle_0148,1800,1799,0.08752199498697615,1366,6,226,470,207,457
hydraulic,holdout,cycle_0148,1800,1799,0.08752199498697615,1336,2,528,150,510,146
hydraulic,calibration,cycle_0149,2400,2399,0.08810676989587957,2222,73,813,201,881,254
hydraulic,evaluation,cycle_0149,1800,1799,0.08810676989587957,1263,2,191,432,188,450
hydraulic,holdout,cycle_0149,1800,1799,0.08810676989587957,1273,3,516,130,494,130
hydraulic,calibration,cycle_0150,2400,2399,0.08767528536059768,2223,65,834,197,878,249
hydraulic,evaluation,cycle_0150,1800,1799,0.08767528536059768,1419,4,218,492,226,479
hydraulic,holdout,cycle_0150,1800,1799,0.08767528536059768,1466,2,558,171,546,189
hydraulic,calibration,cycle_0151,2400,2399,0.08758278568611562,2225,60,822,217,869,257
hydraulic,evaluation,cycle_0151,1800,1799,0.08758278568611562,1242,1,194,414,202,431
hydraulic,holdout,cycle_0151,1800,1799,0.08758278568611562,1237,1,517,104,501,114
hydraulic,calibration,cycle_0152,2400,2399,0.08813710044387928,2224,68,844,214,863,235
hydraulic,evaluation,cycle_0152,1800,1799,0.08813710044387928,1285,5,200,446,189,445
hydraulic,holdout,cycle_0152,1800,1799,0.08813710044387928,1301,1,512,152,488,148
hydraulic,calibration,cycle_0153,2400,2399,0.08699909954565727,2226,55,804,219,881,267
hydraulic,evaluation,cycle_0153,1800,1799,0.08699909954565727,1407,5,221,476,227,478
hydraulic,holdout,cycle_0153,1800,1799,0.08699909954565727,1319,5,540,140,509,125
hydraulic,calibration,cycle_0154,2400,2399,0.08717324507888348,2218,87,796,210,856,269
hydraulic,evaluation,cycle_0154,1800,1799,0.08717324507888348,1326,2,204,464,207,449
hydraulic,holdout,cycle_0154,1800,1799,0.08717324507888348,1298,5,510,143,493,147
hydraulic,calibration,cycle_0155,2400,2399,0.08743461049295304,2215,69,808,216,869,253
hydraulic,evaluation,cycle_0155,1800,1799,0.08743461049295304,1360,4,224,466,227,439
hydraulic,holdout,cycle_0155,1800,1799,0.08743461049295304,1347,3,524,150,513,157
hydraulic,calibration,cycle_0156,2400,2399,0.08717082129197506,2225,78,828,215,863,241
hydraulic,evaluation,cycle_0156,1800,1799,0.08717082129197506,1368,1,203,477,219,468
hydraulic,holdout,cycle_0156,1800,1799,0.08717082129197506,1419,5,580,152,512,170
hydraulic,calibration,cycle_0157,2400,2399,0.08746505830990253,2220,67,796,215,872,270
hydraulic,evaluation,cycle_0157,1800,1799,0.08746505830990253,1356,3,220,471,192,470
hydraulic,holdout,cycle_0157,1800,1799,0.08746505830990253,1375,3,542,156,506,168
hydraulic,calibration,cycle_0158,2400,2399,0.08784066742314918,2216,58,830,210,873,245
hydraulic,evaluation,cycle_0158,1800,1799,0.08784066742314918,1357,9,227,460,204,457
hydraulic,holdout,cycle_0158,1800,1799,0.08784066742314918,1329,4,549,136,508,132
hydraulic,calibration,cycle_0159,2400,2399,0.0871020278750716,2224,54,821,212,873,264
hydraulic,evaluation,cycle_0159,1800,1799,0.0871020278750716,1394,4,211,492,202,485
hydraulic,holdout,cycle_0159,1800,1799,0.0871020278750716,1361,4,529,151,534,143
hydraulic,calibration,cycle_0160,2400,2399,0.08685768035756167,2227,58,810,224,879,256
hydraulic,evaluation,cycle_0160,1800,1799,0.08685768035756167,1446,5,216,502,216,507
hydraulic,holdout,cycle_0160,1800,1799,0.08685768035756167,1456,5,544,192,526,189
hydraulic,calibration,cycle_0161,2400,2399,0.08764165440456266,2226,63,790,218,886,269
hydraulic,evaluation,cycle_0161,1800,1799,0.08764165440456266,1327,3,212,460,205,447
hydraulic,holdout,cycle_0161,1800,1799,0.08764165440456266,1246,4,511,108,503,120
hydraulic,calibration,cycle_0162,2400,2399,0.08735348872387622,2236,67,836,190,880,263
hydraulic,evaluation,cycle_0162,1800,1799,0.08735348872387622,1384,1,210,481,220,472
hydraulic,holdout,cycle_0162,1800,1799,0.08735348872387622,1300,2,539,119,507,133
hydraulic,calibration,cycle_0163,2400,2399,0.08731720172659309,2228,69,815,200,890,254
hydraulic,evaluation,cycle_0163,1800,1799,0.08731720172659309,1377,4,221,471,217,464
hydraulic,holdout,cycle_0163,1800,1799,0.08731720172659309,1351,4,546,154,506,141
hydraulic,calibration,cycle_0164,2400,2399,0.08755466263808084,2218,74,812,216,851,265
hydraulic,evaluation,cycle_0164,1800,1799,0.08755466263808084,1363,0,220,454,203,486
hydraulic,holdout,cycle_0164,1800,1799,0.08755466263808084,1331,4,544,138,501,144
hydraulic,calibration,cycle_0165,2400,2399,0.08731042123382524,2225,71,807,186,904,257
hydraulic,evaluation,cycle_0165,1800,1799,0.08731042123382524,1284,7,188,453,185,451
hydraulic,holdout,cycle_0165,1800,1799,0.08731042123382524,1422,3,564,178,515,162
hydraulic,calibration,cycle_0166,2400,2399,0.08728511851825059,2219,71,811,197,901,239
hydraulic,evaluation,cycle_0166,1800,1799,0.08728511851825059,1309,2,186,459,188,474
