anchor,event_index,gate,old_candidate,old_delta,new_candidate,new_delta,candidate_shift,lower_child_after_gate,lower_delta_after_gate,upper_child_after_gate,gates_crossed_this_event,silent_gates_before_event,processed_nonbase_gate_count,cohort
4000275038,1,3,4000275039,1,4000275043,5,4,4000275037,1,4000275043,1,0,1,sample
4000275038,2,4483,4000275043,5,4000275077,39,34,4000275007,31,4000275077,606,605,607,sample
4000275654,1,5,4000275655,1,4000275659,5,4,4000275653,1,4000275659,2,1,2,sample
4000275654,2,41,4000275659,5,4000275673,19,14,4000275649,5,4000275673,9,8,11,sample
4000275941,1,23,4000275943,2,4000275947,6,4,4000275931,10,4000275947,7,6,7,sample
4000275941,2,227,4000275947,6,4000275949,8,2,4000275931,10,4000275949,40,39,47,sample
4000275941,3,2861,4000275949,8,4000275959,18,10,4000275931,10,4000275959,367,366,414,sample
4000276165,1,3,4000276167,2,4000276169,4,2,4000276165,0,4000276169,1,0,1,sample
4000276165,2,19,4000276169,4,4000276177,12,8,4000276157,8,4000276177,5,4,6,sample
4000276165,3,31,4000276177,12,4000276183,18,6,4000276157,8,4000276183,3,2,9,sample
4000276421,1,11,4000276423,2,4000276429,8,6,4000276421,0,4000276429,3,2,3,sample
4000276421,2,8423,4000276429,8,4000276439,18,10,4000276421,0,4000276439,1048,1047,1051,sample
4000276421,3,19237,4000276439,18,4000276451,30,12,4000276421,0,4000276451,1129,1128,2180,sample
4000278426,1,23,4000278427,1,4000278431,5,4,4000278421,5,4000278431,7,6,7,sample
4000278472,1,23,4000278473,1,4000278479,7,6,4000278467,5,4000278479,7,6,7,sample
4000278684,1,5,4000278685,1,4000278689,5,4,4000278683,1,4000278689,2,1,2,sample
4000278684,2,11,4000278689,5,4000278691,7,2,4000278683,1,4000278691,1,0,3,sample
4000278684,3,43,4000278691,7,4000278697,13,6,4000278683,1,4000278697,9,8,12,sample
4000278684,4,199,4000278697,13,4000278701,17,4,4000278683,1,4000278701,32,31,44,sample
4000278684,5,1733,4000278701,17,4000278713,29,12,4000278673,11,4000278713,224,223,268,sample
4000278754,1,5,4000278755,1,4000278757,3,2,4000278749,5,4000278757,2,1,2,sample
4000278970,1,13,4000278971,1,4000278973,3,2,4000278967,3,4000278973,4,3,4,sample
4000278970,2,16363,4000278973,3,4000278977,7,4,4000278941,29,4000278977,1892,1891,1896,sample
4000279695,1,61291,4000279697,2,4000279727,32,30,4000279693,2,4000279727,6165,6164,6165,sample
4000280210,1,3,4000280211,1,4000280213,3,2,4000280209,1,4000280213,1,0,1,sample
4000280210,2,29,4000280213,3,4000280227,17,14,4000280209,1,4000280227,7,6,8,sample
4000280210,3,197,4000280227,17,4000280231,21,4,4000280209,1,4000280231,35,34,43,sample
4000280210,4,26267,4000280231,21,4000280281,71,50,4000280203,7,4000280281,2843,2842,2886,sample
4000280808,1,3,4000280811,3,4000280813,5,2,4000280807,1,4000280813,1,0,1,sample
4000280808,2,6469,4000280813,5,4000280821,13,8,4000280803,5,4000280821,836,835,837,sample
4000281813,1,5,4000281815,2,4000281821,8,6,4000281811,2,4000281821,2,1,2,sample
4000281813,2,149,4000281821,8,4000281823,10,2,4000281811,2,4000281823,31,30,33,sample
4000281813,3,1459,4000281823,10,4000281829,16,6,4000281799,14,4000281829,197,196,230,sample
4000281813,4,2803,4000281829,16,4000281839,26,10,4000281799,14,4000281839,177,176,407,sample
4000282291,1,5,4000282295,4,4000282297,6,2,4000282291,0,4000282297,2,1,2,sample
4000282291,2,11,4000282297,6,4000282301,10,4,4000282291,0,4000282301,1,0,3,sample
4000282291,3,29,4000282301,10,4000282303,12,2,4000282289,2,4000282303,5,4,8,sample
4000282291,4,43,4000282303,12,4000282309,18,6,4000282289,2,4000282309,4,3,12,sample
4000282358,1,3,4000282359,1,4000282361,3,2,4000282357,1,4000282361,1,0,1,sample
4000282358,2,929,4000282361,3,4000282367,9,6,4000282333,25,4000282367,155,154,156,sample
4000282854,1,5,4000282855,1,4000282859,5,4,4000282849,5,4000282859,2,1,2,sample
4000282854,2,1571,4000282859,5,4000282877,23,18,4000282849,5,4000282877,244,243,246,sample
4000283582,1,3,4000283583,1,4000283585,3,2,4000283579,3,4000283585,1,0,1,sample
4000283582,2,5,4000283585,3,4000283587,5,2,4000283579,3,4000283587,1,0,2,sample
4000283582,3,179,4000283587,5,4000283591,9,4,4000283569,13,4000283591,37,36,39,sample
4000283582,4,30161,4000283591,9,4000283611,29,20,4000283569,13,4000283611,3221,3220,3260,sample
4000284032,1,3,4000284033,1,4000284035,3,2,4000284031,1,4000284035,1,0,1,sample
4000284032,2,5,4000284035,3,4000284037,5,2,4000284031,1,4000284037,1,0,2,sample
4000284032,3,997,4000284037,5,4000284061,29,24,4000284031,1,4000284061,164,163,166,sample
4000284032,4,37561,4000284061,29,4000284083,51,22,4000284007,25,4000284083,3809,3808,3975,sample
4000284860,1,3,4000284861,1,4000284863,3,2,4000284859,1,4000284863,1,0,1,sample
4000284860,2,113,4000284863,3,4000284877,17,14,4000284839,21,4000284877,27,26,28,sample
4000284860,3,1301,4000284877,17,4000284887,27,10,4000284839,21,4000284887,182,181,210,sample
4000285321,1,3,4000285323,2,4000285325,4,2,4000285321,0,4000285325,1,0,1,sample
4000285321,2,5,4000285325,4,4000285327,6,2,4000285321,0,4000285327,1,0,2,sample
4000285321,3,19,4000285327,6,4000285337,16,10,4000285321,0,4000285337,4,3,6,sample
4000285321,4,71,4000285337,16,4000285339,18,2,4000285321,0,4000285339,12,11,18,sample
4000285321,5,881,4000285339,18,4000285361,40,22,4000285321,0,4000285361,132,131,150,sample
4000285321,6,7537,4000285361,40,4000285369,48,8,4000285321,0,4000285369,803,802,953,sample
4000285488,1,211,4000285489,1,4000285493,5,4,4000285483,5,4000285493,45,44,45,sample
4000285488,2,263,4000285493,5,4000285501,13,8,4000285483,5,4000285501,9,8,54,sample
4000285488,3,757,4000285501,13,4000285519,31,18,4000285483,5,4000285519,78,77,132,sample
4000285488,4,3221,4000285519,31,4000285543,55,24,4000285483,5,4000285543,322,321,454,sample
4000285488,5,35159,4000285543,55,4000285559,71,16,4000285439,49,4000285559,3294,3293,3748,sample
4000285518,1,3221,4000285519,1,4000285543,25,24,4000285483,35,4000285543,454,453,454,sample
4000285518,2,35159,4000285543,25,4000285559,41,16,4000285439,79,4000285559,3294,3293,3748,sample
4000286611,1,3,4000286613,2,4000286615,4,2,4000286611,0,4000286615,1,0,1,sample
4000286611,2,5,4000286615,4,4000286617,6,2,4000286611,0,4000286617,1,0,2,sample
4000286611,3,373,4000286617,6,4000286621,10,4,4000286599,12,4000286621,70,69,72,sample
4000286611,4,10333,4000286621,10,4000286623,12,2,4000286599,12,4000286623,1194,1193,1266,sample
4000286750,1,3,4000286751,1,4000286753,3,2,4000286749,1,4000286753,1,0,1,sample
4000286750,2,23,4000286753,3,4000286761,11,8,4000286749,1,4000286761,6,5,7,sample
4000287188,1,3,4000287189,1,4000287191,3,2,4000287187,1,4000287191,1,0,1,sample
4000288017,1,211,4000288021,4,4000288031,14,10,4000288013,4,4000288031,45,44,45,sample
4000290063,1,5,4000290065,2,4000290067,4,2,4000290061,2,4000290067,2,1,2,sample
4000290063,2,257,4000290067,4,4000290071,8,4,4000290059,4,4000290071,51,50,53,sample
4000290730,1,43,4000290731,1,4000290733,3,2,4000290727,3,4000290733,12,11,12,sample
4000290730,2,71,4000290733,3,4000290737,7,4,4000290727,3,4000290737,6,5,18,sample
4000291113,1,5,4000291115,2,4000291117,4,2,4000291111,2,4000291117,2,1,2,sample
4000291113,2,29,4000291117,4,4000291121,8,4,4000291111,2,4000291121,6,5,8,sample
4000291113,3,193,4000291121,8,4000291129,16,8,4000291111,2,4000291129,34,33,42,sample
4000291113,4,9901,4000291129,16,4000291133,20,4,4000291109,4,4000291133,1177,1176,1219,sample
4000291350,1,3,4000291353,3,4000291355,5,2,4000291349,1,4000291355,1,0,1,sample
4000291350,2,5,4000291355,5,4000291357,7,2,4000291349,1,4000291357,1,0,2,sample
4000291350,3,149,4000291357,7,4000291363,13,6,4000291343,7,4000291363,31,30,33,sample
4000291523,1,5,4000291525,2,4000291529,6,4,4000291523,0,4000291529,2,1,2,sample
4000291523,2,13,4000291529,6,4000291531,8,2,4000291523,0,4000291531,2,1,4,sample
4000291523,3,61751,4000291531,8,4000291541,18,10,4000291499,24,4000291541,6207,6206,6211,sample
4000291798,1,11,4000291801,3,4000291807,9,6,4000291793,5,4000291807,3,2,3,sample
4000293110,1,3,4000293111,1,4000293113,3,2,4000293109,1,4000293113,1,0,1,sample
4000293110,2,191,4000293113,3,4000293131,21,18,4000293109,1,4000293131,40,39,41,sample
4000293154,1,5,4000293155,1,4000293161,7,6,4000293151,3,4000293161,2,1,2,sample
4000293154,2,59,4000293161,7,4000293163,9,2,4000293151,3,4000293163,13,12,15,sample
4000293154,3,101,4000293163,9,4000293169,15,6,4000293151,3,4000293169,9,8,24,sample
4000293154,4,311,4000293169,15,4000293179,25,10,4000293131,23,4000293179,38,37,62,sample
4000293154,5,1163,4000293179,25,4000293181,27,2,4000293131,23,4000293181,128,127,190,sample
4000293154,6,2179,4000293181,27,4000293191,37,10,4000293131,23,4000293191,135,134,325,sample
4000293172,1,251,4000293173,1,4000293179,7,6,4000293169,3,4000293179,52,51,52,sample
4000293172,2,1163,4000293179,7,4000293181,9,2,4000293131,41,4000293181,138,137,190,sample
4000293172,3,2179,4000293181,9,4000293191,19,10,4000293131,41,4000293191,135,134,325,sample
4000293191,1,13,4000293193,2,4000293197,6,4,4000293191,0,4000293197,4,3,4,sample
4000293191,2,61,4000293197,6,4000293203,12,6,4000293191,0,4000293203,12,11,16,sample
4000293191,3,2633,4000293203,12,4000293233,42,30,4000293191,0,4000293233,364,363,380,sample
4000293914,1,3,4000293915,1,4000293917,3,2,4000293911,3,4000293917,1,0,1,sample
4000294259,1,2857,4000294261,2,4000294267,8,6,4000294253,6,4000294267,413,412,413,sample
4000295025,1,61,4000295027,2,4000295029,4,2,4000295023,2,4000295029,16,15,16,sample
4000295025,2,787,4000295029,4,4000295051,26,22,4000295021,4,4000295051,120,119,136,sample
4000295025,3,30871,4000295051,26,4000295053,28,2,4000295021,4,4000295053,3192,3191,3328,sample
4000295883,1,5,4000295885,2,4000295891,8,6,4000295881,2,4000295891,2,1,2,sample
4000295883,2,17,4000295891,8,4000295899,16,8,4000295881,2,4000295899,3,2,5,sample
4000295883,3,353,4000295899,16,4000295909,26,10,4000295879,4,4000295909,64,63,69,sample
4000297226,1,3,4000297227,1,4000297229,3,2,4000297225,1,4000297229,1,0,1,sample
4000297226,2,47,4000297229,3,4000297237,11,8,4000297219,7,4000297237,12,11,13,sample
4000297226,3,21701,4000297237,11,4000297253,27,16,4000297219,7,4000297253,2420,2419,2433,sample
4000297363,1,3,4000297365,2,4000297367,4,2,4000297363,0,4000297367,1,0,1,sample
4000297363,2,11,4000297367,4,4000297369,6,2,4000297363,0,4000297369,2,1,3,sample
4000297375,1,3,4000297377,2,4000297379,4,2,4000297375,0,4000297379,1,0,1,sample
4000297375,2,13,4000297379,4,4000297381,6,2,4000297373,2,4000297381,3,2,4,sample
4000297375,3,29,4000297381,6,4000297391,16,10,4000297369,6,4000297391,4,3,8,sample
4000297375,4,1831,4000297391,16,4000297393,18,2,4000297369,6,4000297393,272,271,280,sample
4000297749,1,97,4000297751,2,4000297757,8,6,4000297739,10,4000297757,23,22,23,sample
4000297749,2,1153,4000297757,8,4000297759,10,2,4000297733,16,4000297759,166,165,189,sample
4000297749,3,25087,4000297759,10,4000297771,22,12,4000297733,16,4000297771,2578,2577,2767,sample
4000298826,1,3,4000298829,3,4000298831,5,2,4000298825,1,4000298831,1,0,1,sample
4000298826,2,29,4000298831,5,4000298833,7,2,4000298821,5,4000298833,7,6,8,sample
4000299641,1,29,4000299643,2,4000299647,6,4,4000299637,4,4000299647,8,7,8,sample
4000301105,1,11,4000301107,2,4000301111,6,4,4000301101,4,4000301111,3,2,3,sample
4000301105,2,1171,4000301111,6,4000301113,8,2,4000301089,16,4000301113,188,187,191,sample
4000301105,3,5171,4000301113,8,4000301131,26,18,4000301089,16,4000301131,496,495,687,sample
4000301105,4,6827,4000301131,26,4000301141,36,10,4000301089,16,4000301141,189,188,876,sample
4000303293,1,5,4000303295,2,4000303297,4,2,4000303291,2,4000303297,2,1,2,sample
4000303293,2,29,4000303297,4,4000303309,16,12,4000303291,2,4000303309,6,5,8,sample
4000303293,3,59,4000303309,16,4000303319,26,10,4000303291,2,4000303319,7,6,15,sample
4000303293,4,6073,4000303319,26,4000303327,34,8,4000303291,2,4000303327,775,774,790,sample
4000303360,1,28229,4000303361,1,4000303367,7,6,4000303331,29,4000303367,3075,3074,3075,sample
4000305999,1,257,4000306001,2,4000306003,4,2,4000305983,16,4000306003,53,52,53,sample
4000305999,2,5693,4000306003,4,4000306019,20,16,4000305979,20,4000306019,695,694,748,sample
4000305999,3,59149,4000306019,20,4000306033,34,14,4000305977,22,4000306033,5231,5230,5979,sample
4000306682,1,3,4000306683,1,4000306685,3,2,4000306679,3,4000306685,1,0,1,sample
4000306682,2,5,4000306685,3,4000306687,5,2,4000306679,3,4000306687,1,0,2,sample
4000306682,3,13,4000306687,5,4000306691,9,4,4000306679,3,4000306691,2,1,4,sample
4000307073,1,5,4000307075,2,4000307077,4,2,4000307071,2,4000307077,2,1,2,sample
4000307073,2,13,4000307077,4,4000307081,8,4,4000307071,2,4000307081,2,1,4,sample
4000307441,1,11,4000307443,2,4000307447,6,4,4000307441,0,4000307447,3,2,3,sample
4000307441,2,53,4000307447,6,4000307449,8,2,4000307431,10,4000307449,11,10,14,sample
4000307441,3,149,4000307449,8,4000307459,18,10,4000307431,10,4000307459,19,18,33,sample
4000307819,1,23,4000307821,2,4000307827,8,6,4000307819,0,4000307827,7,6,7,sample
4000307819,2,139,4000307827,8,4000307833,14,6,4000307819,0,4000307833,25,24,32,sample
4000308512,1,3,4000308513,1,4000308517,5,4,4000308511,1,4000308517,1,0,1,sample
4000308512,2,29,4000308517,5,4000308523,11,6,4000308509,3,4000308523,7,6,8,sample
4000308512,3,1997,4000308523,11,4000308551,39,28,4000308503,9,4000308551,292,291,300,sample
4000308512,4,4523,4000308551,39,4000308553,41,2,4000308503,9,4000308553,313,312,613,sample
4000309803,1,5,4000309805,2,4000309807,4,2,4000309801,2,4000309807,2,1,2,sample
4000309803,2,13,4000309807,4,4000309811,8,4,4000309801,2,4000309811,2,1,4,sample
4000309803,3,107,4000309811,8,4000309813,10,2,4000309801,2,4000309813,22,21,26,sample
4000309911,1,19,4000309913,2,4000309919,8,6,4000309909,2,4000309919,6,5,6,sample
4000309911,2,47,4000309919,8,4000309921,10,2,4000309903,8,4000309921,7,6,13,sample
4000309911,3,191,4000309921,10,4000309931,20,10,4000309897,14,4000309931,28,27,41,sample
4000310063,1,5,4000310065,2,4000310071,8,6,4000310063,0,4000310071,2,1,2,sample
4000310529,1,1231,4000310533,4,4000310543,14,10,4000310519,10,4000310543,200,199,200,sample
4000311616,1,307,4000311617,1,4000311671,55,54,4000311613,3,4000311671,61,60,61,sample
4000311781,1,3,4000311783,2,4000311785,4,2,4000311781,0,4000311785,1,0,1,sample
4000311781,2,5,4000311785,4,4000311787,6,2,4000311781,0,4000311787,1,0,2,sample
4000311781,3,1163,4000311787,6,4000311797,16,10,4000311779,2,4000311797,188,187,190,sample
4000311781,4,11159,4000311797,16,4000311817,36,20,4000311779,2,4000311817,1159,1158,1349,sample
4000312259,1,11,4000312261,2,4000312271,12,10,4000312259,0,4000312271,3,2,3,sample
4000312340,1,3,4000312341,1,4000312343,3,2,4000312339,1,4000312343,1,0,1,sample
4000312340,2,787,4000312343,3,4000312357,17,14,4000312339,1,4000312357,135,134,136,sample
4000312583,1,5,4000312585,2,4000312591,8,6,4000312583,0,4000312591,2,1,2,sample
4000312583,2,11,4000312591,8,4000312597,14,6,4000312583,0,4000312597,1,0,3,sample
4000312583,3,33349,4000312597,14,4000312627,44,30,4000312579,4,4000312627,3567,3566,3570,sample
4000312852,1,53,4000312853,1,4000312859,7,6,4000312847,5,4000312859,14,13,14,sample
4000315431,1,20297,4000315433,2,4000315447,16,14,4000315427,4,4000315447,2291,2290,2291,sample
4000315520,1,3,4000315521,1,4000315523,3,2,4000315519,1,4000315523,1,0,1,sample
4000315520,2,61,4000315523,3,4000315531,11,8,4000315519,1,4000315531,15,14,16,sample
4000316674,1,5,4000316675,1,4000316681,7,6,4000316671,3,4000316681,2,1,2,sample
4000317061,1,3,4000317063,2,4000317065,4,2,4000317061,0,4000317065,1,0,1,sample
4000317061,2,5,4000317065,4,4000317067,6,2,4000317061,0,4000317067,1,0,2,sample
4000317061,3,23,4000317067,6,4000317071,10,4,4000317059,2,4000317071,5,4,7,sample
4000317128,1,3,4000317129,1,4000317131,3,2,4000317127,1,4000317131,1,0,1,sample
4000317128,2,12109,4000317131,3,4000317163,35,32,4000317103,25,4000317163,1447,1446,1448,sample
4000319444,1,3,4000319445,1,4000319447,3,2,4000319443,1,4000319447,1,0,1,sample
4000319444,2,41,4000319447,3,4000319461,17,14,4000319443,1,4000319461,10,9,11,sample
4000319444,3,1931,4000319461,17,4000319467,23,6,4000319443,1,4000319467,281,280,292,sample
4000319444,4,16427,4000319467,23,4000319473,29,6,4000319443,1,4000319473,1610,1609,1902,sample
4000319444,5,51059,4000319473,29,4000319501,57,28,4000319443,1,4000319501,3323,3322,5225,sample
4000320515,1,23,4000320517,2,4000320521,6,4,4000320509,6,4000320521,7,6,7,sample
4000320923,1,5,4000320925,2,4000320929,6,4,4000320923,0,4000320929,2,1,2,sample
4000320923,2,11,4000320929,6,4000320931,8,2,4000320923,0,4000320931,1,0,3,sample
4000320923,3,23,4000320931,8,4000320937,14,6,4000320923,0,4000320937,4,3,7,sample
4000320923,4,211,4000320937,14,4000320943,20,6,4000320913,10,4000320943,38,37,45,sample
4000320923,5,10267,4000320943,20,4000320959,36,16,4000320913,10,4000320959,1212,1211,1257,sample
4000321175,1,179,4000321177,2,4000321201,26,24,4000321163,12,4000321201,39,38,39,sample
4000321175,2,34543,4000321201,26,4000321217,42,16,4000321139,36,4000321217,3650,3649,3689,sample
4000321405,1,3,4000321407,2,4000321411,6,4,4000321405,0,4000321411,1,0,1,sample
4000321405,2,349,4000321411,6,4000321417,12,6,4000321399,6,4000321417,67,66,68,sample
4000321740,1,13,4000321741,1,4000321747,7,6,4000321739,1,4000321747,4,3,4,sample
4000321740,2,31,4000321747,7,4000321751,11,4,4000321739,1,4000321751,5,4,9,sample
4000321740,3,653,4000321751,11,4000321771,31,20,4000321739,1,4000321771,108,107,117,sample
4000322393,1,5,4000322395,2,4000322399,6,4,4000322393,0,4000322399,2,1,2,sample
4000322393,2,41,4000322399,6,4000322401,8,2,4000322393,0,4000322401,9,8,11,sample
4000322393,3,73,4000322401,8,4000322407,14,6,4000322387,6,4000322407,8,7,19,sample
4000323114,1,5,4000323115,1,4000323119,5,4,4000323113,1,4000323119,2,1,2,sample
4000323114,2,13,4000323119,5,4000323121,7,2,4000323113,1,4000323121,2,1,4,sample
4000323114,3,367,4000323121,7,4000323127,13,6,4000323113,1,4000323127,67,66,71,sample
4000323828,1,23,4000323829,1,4000323841,13,12,4000323827,1,4000323841,7,6,7,sample
4000323828,2,43,4000323841,13,4000323851,23,10,4000323827,1,4000323851,5,4,12,sample
4000323828,3,89,4000323851,23,4000323853,25,2,4000323827,1,4000323853,10,9,22,sample
4000323925,1,3,4000323927,2,4000323931,6,4,4000323925,0,4000323931,1,0,1,sample
4000323925,2,37,4000323931,6,4000323937,12,6,4000323923,2,4000323937,9,8,10,sample
4000323925,3,30253,4000323937,12,4000323947,22,10,4000323911,14,4000323947,3259,3258,3269,sample
4000324227,1,11,4000324229,2,4000324231,4,2,4000324219,8,4000324231,3,2,3,sample
4000324678,1,13,4000324679,1,4000324681,3,2,4000324673,5,4000324681,4,3,4,sample
4000327760,1,3,4000327761,1,4000327763,3,2,4000327759,1,4000327763,1,0,1,sample
4000328152,1,19,4000328153,1,4000328159,7,6,4000328149,3,4000328159,6,5,6,sample
4000329204,1,5,4000329205,1,4000329209,5,4,4000329203,1,4000329209,2,1,2,sample
4000330798,1,31,4000330799,1,4000330801,3,2,4000330793,5,4000330801,9,8,9,sample
4000331253,1,5,4000331255,2,4000331257,4,2,4000331249,4,4000331257,2,1,2,sample
4000331253,2,13,4000331257,4,4000331261,8,4,4000331249,4,4000331261,2,1,4,sample
4000331253,3,61,4000331261,8,4000331263,10,2,4000331249,4,4000331263,12,11,16,sample
4000331253,4,1747,4000331263,10,4000331267,14,4,4000331239,14,4000331267,254,253,270,sample
4000333299,1,43,4000333301,2,4000333303,4,2,4000333297,2,4000333303,12,11,12,sample
4000333299,2,3011,4000333303,4,4000333307,8,4,4000333273,26,4000333307,418,417,430,sample
4000334571,1,101,4000334573,2,4000334599,28,26,4000334567,4,4000334599,24,23,24,sample
4000334571,2,197,4000334599,28,4000334603,32,4,4000334563,8,4000334603,19,18,43,sample
4000334571,3,2371,4000334603,32,4000334621,50,18,4000334563,8,4000334621,306,305,349,sample
4000335925,1,41,4000335929,4,4000335931,6,2,4000335923,2,4000335931,11,10,11,sample
4000336059,1,6451,4000336061,2,4000336063,4,2,4000336049,10,4000336063,836,835,836,sample
4000336060,1,6451,4000336061,1,4000336063,3,2,4000336049,11,4000336063,836,835,836,sample
4000336389,1,101,4000336391,2,4000336393,4,2,4000336381,8,4000336393,24,23,24,sample
